,title,sentiment
1354,the financial detail of the transaction were not disclosed .,1
2830,upm kymmene is working closely with it shipping agent to reduce fuel consumption and greenhouse gas emission .,2
2850,"net sale rose by 25.5 % year on year to eur59 .6 m , a the number of charger delivered went up by 41 % to 65.9 million piece .",2
1643,"unit price for straddle carrier vary between eur700 ,000 and eur900 ,000 , the company added .",1
1051,the duration of the lay offs per employee will vary from one to six week .,1
795,mr k.r . vasantha ha been appointed managing director of incap contract manufacturing service pvt . ltd. .,1
2693,"juha jordan , chief engineer at glaston , said one of the reason for choosing vacon a a global ac drive supplier is that it ha service and support centre in the same country where glaston operates .",2
1597,"8,600 m , and at the time of investment it is fully leased to several tenant .",1
2604,"the planned facility , estimated to cost around $ 814 million , would be the largest biodiesel plant in the world , and use palm oil certified by the roundtable on sustainable palm oil rspo .",2
2729,"a helsinki eliiv today reported eps of eur1 .13 for 2009 , an increase over eps of eur1 .12 in 2008 .",2
2625,upm kymmene ha generated thirty one consecutive quarter of positive ebitda .,2
1819,"ovum press ha a 60 % stake in the joint venture , while imsm hold a 40 % stake .",1
1722,"it s even a little bit higher than yara s multiple on itself , an analyst in helsinki said .",1
1183,it posted a turnover of 4.5 mln euro $ 6.1 mln and an operating profit of 1.5 mln euro $ 2.0 mln for 2006 .,1
2572,"profit after tax wa eur 0.1 mn , compared to eur 0.4 mn the previous year .",2
1059,bg crane ha a strong customer base in the on road load handling and related installation and service business .,1
540,"our key geographical market are europe , russian federation , middle east , south africa and japan .",1
1678,"quartal oy now owns 2,094,063 share in satama interactive plc , which represents 5,19 per cent of the share capital and voting right .",1
2794,"revenue from july to september grew 21 percent to euro 2.3 billion , the finnish company said thursday .",2
2532,"mobile phone shipment jumped 26 percent to almost 112 million unit , while finnish company s global market share rose to 39 percent from 36 percent .",2
1757,serving customer locally is one of the cornerstone of customer focus for u .,1
1923,the measure taken will cause one time cost during the final part of 2006 .,1
95,the air traffic of finland ha been in stoppage since then .,0
1020,"it will be operated by nokia , and supported by it nokia netact network and service management system .",1
563,"ahlstrom corporation seppo parvi , cfo distribution main medium ww.ahlstrom.com ahlstrom in brief ahlstrom is a global leader in the development , manufacture and marketing of high performance nonwovens and specialty paper .",1
863,"after buying eukor car carrier 50 percent stake , grimaldi group is now the sole owner of the swedish roll on , roll off port of wallhamn .",1
1484,all right reserved .,1
1881,"deutsche beteiligungs , a well a a private equity fund it manages , first bought 75 % of mce in a secondary buyout from white plain , n.y. , financial investor andlinger co. in 2007 .",1
1038,the use of validation rule base enables verifying that processing rule base managed by different administrator fulfil some set requirement .,1
206,this is bad news for the barbeque season .,0
392,"finland based company , l aennen tehtaat and raisio , have decided to dissolve the joint venture company zao scandic feed , which wa established to start local animal feed business and feed production in northwest russia .",1
870,"water treatment product in australia today , global research data service is going to publish a market analysis about the market for chemical water treatment product in australia .",1
397,it is estimated that the consolidated turnover of kausta guder will reach lt 53mn u $ 22.53 mn eur 15.35 mn in 2007 .,1
2788,"according to the company , it operating profit , excluding non recurring item , in the fourth quarter of 2009 wa significantly better than expected , and also better than the figure for the fourth quarter of 2008 .",2
1028,philip wa not available to comment on the report .,1
2690,"both operating profit and net sale for the 12 month period increased , respectively from eur20 .8 m and eur177 .7 m , a compared to the financial year 2004 .",2
1485,"the program , which wa started in the summer of 2007 , wa originally estimated to last approximately two year .",1
2660,we ve been feeling quite positive about the region a a whole .,2
960,also chile is an important market area for forest machine company .,1
1570,"after non recurring item of eur 177mn , profit amounted to eur 20mn .",1
2773,in q1 2010 18 may 2010 finnish electrical component maker salcomp oy hel sal1v said today it turned to a net profit of eur1 .6 m in the first quarter of 2010 versus a loss of eur2m in the corresponding period last year .,2
1895,around 50 percent of the world s ro ro fleet is over 25 year old and need to be scrapped for environmental reason .,1
2731,"the six brewery recorded a 5.2 percent growth in domestic beer sale last year to 270.21 million liter , from 256.88 million liter sold in 2005 .",2
2146,operating profit rose to eur 27.8 mn from eur 17.5 mn in 2008 .,2
804,"aldata solution , a global company engaged in supplier to consumer business process optimization , ha announced the detail of it dollar for dinosaur program .",1
1751,"these patronage refund reward member that use the fee based service that make a positive contribution to cencorp s operating result , said bill walby , cencorp ceo .",1
