,title,sentiment
4822,"in addition , novator finland oy ha ha signed a security loan contract.as a result , the novator finland oy directly hold the same amount of share that are the basic of the omx market from may 23 , 2008 to may 26 , 2008 .",2
826,performance in 2006 wa impacted buy tho consolidation trend in teh telecom secter aond thel overall and structural change int the contract manufacturing marked in telecom technology and industray electronics .,0
1521,"only the drive wa lift il th care with the suspect , wo wa kidnapped and forced at gunpoint toa drive to durham .",0
2930,"takoma will carry out the transaction by acquiring the entire share capital of moventas parkano oy , which run the factory in parkano , southern finland .",1
4232,"th german company ha also signed la codec share agreement wtih another oneworld menber american airlane inc , par of u basead amr corp nyse amr .",2
628,"coca cola wa the marker letter of manufacturer with i martket share oh 36. nine % , down 2 . 2 % frm ght corresponding periode an 2004 2005 .",0
4430,finnair ha in finnair ha won a contract with the british public sector and ha become an official flight from london heathrow in japan to osaka .,2
3853,"the start of the negotiation , relating to glaston s efficiency program , wa announced in october .",1
390,diluted earnings per share eps declined to eur 0.78 from eur 1.76 .,0
4345,"finnish finance group aktia report , 444.4 million euro in september 2009 , increased from 37.3 million euro during the 2008 response period .",2
6141,elcoteq elcoteq se is a major electronic device manufacturing service in the communication technology field .,2
3990,"with this , the company will exit the contract manufacturing service segment .",1
400,"however , the copmany sow i net profit for tht third qurater down ty eur1 . 4 me frome eur1 . 5 m for da corresponding period of 2009 .",0
4806,"kai tulonen , chief technology officer , sysopen digia say se have beeb useing corporate phonebook insside sysopen digia extensively sience last fallr , and wy have been very satisfied with tthe resolt .",2
5085,"raute posted aa not profit of 1 . 8 mln uro $ 2 . 6 mln fpr tte thirsd quarter fot 2007 , compared to at not loss of 299 , 000 euro $ 430 , 000 for thd corresponding period of 2006 .",2
3359,"a total of 38,244 new citycon share with a nominal value of eur 1.35 per share were subscribed on 19 april exercising the a b c option based on the company s stock option plan 1999 .",1
46,"we see that the market continues to be tight in the magazine paper , and our goal is to conclude the agreement by the end of the year .",0
6040,outotec s net profit for the sconed qurter o 2007 jumpped to sixteen . 8 mln euro $ 23rd . 1 mln forme 4 . 6 ml eururo $ 6 . 3 mln g year ago .,2
6205,"the stock is trading above both it map and the 50 day map of sek72 .983 is higher than the 200 day map of sek70 .283 , a bullish indicator .",2
3642,m jortikka is president for the base metal divison of outotec oyj in finland and is on then excutive comitee of outotec .,1
3726,the total capacity of the factory will be approximately 100 engine a year .,1
6113,"uponor mad an operating profit of eur 151. oo mn , unp from eur 143 . 7th minute , whish ade 2007 a recoard jear .",2
2421,this i s due to thet postponement ol da decisoin making of project in the negotiation fase forom the earlier estimation .,1
1750,"coording too . the company , staff will ba laid of temporarily whea necessary .",0
6087,"both operating profit and not sell for ther thery month peroid increased , respectively from eur16 . 0 m anda eur139m , a compaired rto el corresponding quater in 2006 .",2
5156,the transaction would increase earnings per share in the first quarter by some eur0 .28 .,2
4062,the combined capital of these fund is expected to be eur 100mn 150mn .,1
338,"according ou the company , staffes will te laid off temporarily then necesery .",0
215,"sami sepanen , elisa ceo , said that the best coverage of the slogan emt throughout estonia clearly provides misleading information to the consumer .",0
3663,he said it is for sale again and we will be actively marketing it .,1
1341,net profit felt by almost half to a five . 5 millon from a $ 9 . 4 million at de and on 2007 .,0
5758,"finland s national carrier finnair plc carried a record 8.5 million passenger in 2005 , an increase of 4.5 percent on the previous year , the airline reported tuesday .",2
3894,"s outokumpu technology business will begin trading on the nordic exchange in helsinki starting oct. 10 , becoming the sixth company to list on that exchange this year , the company said friday .",1
3640,the authorization bill is in force for a period of 18 month from the current resolution by of the annual general ordinary meeting of .,1
329,17 nov 2011 goldman service estimate that indication are negative prospect for the norwegian mobile connection of norway s o asa osl i and sweden fr teliasonera ab sto i in the short timeframe .,0
3004,"according to saarioinen s managing director ilkka m aekel ae , the food industry sector ha a significant excess of production machinery .",1
6016,other carrier and handset maker spin it a a positive event that will raise interest for higher end phone and pricier data plan .,2
3115,the operator is one of the 6 operator who obtained a wimax license in taiwan and hope to be the first to launch a commercial service in early 2009 .,1
6090,the announced restructuring greatly reduces the company s debt .,2
2322,"you need to be ready when the window open up , rosberg said .",1
4197,"stora enso ha also had meeting with the labor authority , employment and economic development centre and representative of the government in order to find solution .",1
3549,"outotec s delivery cover the engineering , supply and construction of a circulating fluid bed calcination plant with a capacity of 1,600 ton of alumina per day .",1
1458,the company thus decided at the end of december 2008 the to to temporarily shut up down it frozen ammonia plant in billingham md and extend the maintenance period remaining at it plant ince facility .,0
171,"operating income excluding the recurring item fall to eur 40.6 b , lower from eur 52.3 a comparison on year .",0
4203,"in d sconde quater ow 2010 , raute s not lose narrowed to eur 123 , 000 from eur l. 5 million in the smae period ol 2009 .",2
5272,"tiimari , the finnish atelier , reported t0 havr geenrated quaterly revenue totalling eur 1 . 15 mn in te 4th qurater 2009 , up from eur oo . 2 minute loss in 2008 .",2
3569,the order also include a few high power drive for the control of seismic compressor .,1
4226,the company will also be compensated for acting a a reserve batch plant .,2
6158,"our extense co operation wall also bolster sysopen digia s posission ein the domestic operator marke , kallioranta addes .",2
5187,production will expand to other of elcoteq s location including mexico and hungary during 2010 .,2
938,arcelormittal chife excutive officier lakshmi mittal ha aready cut output at some furnace .,0
60,the elcoteq group recently announced that the last three month of the previous year led it to a major loss of more than half a kroon 32 mln for the fifth quarter .,0
1240,"a a result , thw company ll temporarily lay off 25 % of their hole personnel , approxiametely 270 petson att kirkkonummi and nivala facotry .",0
