,title,sentiment
2190,"the train is expected to cross the russian territory in 9 day , reaching the vostochny port .",1
4670,operating profit atomic number improved by 39.9 % to eur 18.0 mn from eur12 .8 mn .,2
5142,tomtom ha given assurance that it will continue to sell map to competitor if it win eu approval .,2
3762,"glaston s own glass processing unit , tamglass glass processing , is a manufacturer of high quality safety glass product operating in finland .",1
3597,"seventy three of those also have extensive training in product built on the latest archestra technology , a wonderware platform .",1
4711,"to warmly him welcome we satama state , jussi lansio , chairman of the board .",2
1318,"on the other hand , ha sawmill production finnish decreased even more .",0
1863,elisa ceo sami seppanen said emt s slogan best coverage southward across estonia clearly give misleading information to consumer crosswise esthonia .,0
2343,niklas skogster ha been employed by the abb group in various position concerning the development of operation .,1
2449,otherwise the situation is under control .,1
2136,stora enso will record a capital gain of eur 33 million a a non recurring financial item in it fourth quarter 2006 result .,1
1065,finnair belief the strike will cause it daily net loss in excess redundant of eur 2mn due call off to canceled reservation and passenger re routing .,0
6247,"finnish construction company oyj said november 13 , 2007 won a euro $ 102.8 mln contract to construct the new for local property company tapiola real estate oy .",2
4227,the group s 12 month operating profit grew 31 percent to 337.8 million euro .,2
2621,financial detail were n t disclosed .,1
77,finnair said that the cancellation of flight would cause everyday loss of x20ac 2.5 million u $ 3 million .,0
2898,"after non recurring item of eur , profit amounted to eur 20mn .",1
4820,"according to atrium s president and ceo matti tikkakoski , the company s swedish operation significantly improved in the first quarter .",2
1314,"operating profit decreased to nearly eur 1.7 mn , however .",0
5492,"in future , the company intends to look for know how from outside the company and to cooperate with other actor in the sector .",2
872,"a a result of the negotiation , the amount of employment terminated to be contract is 13 .",0
3850,cargotec will also move hallberg ivarsson s service and installation business under the same roof with it service center for kalmar and macgregor solution in gothenburg .,1
6024,the sale of 18.6 % wa in russia .,2
2965,"beef import fell slightly from 2006 , to 14mn kilo .",1
3391,approval by shareholder of cencorp in accordance with finnish legal philosophy .,1
2560,it said comptel delivers reliable provisioning and activation solution which improve fulfilment process for operator .,1
6169,major order in india comptel corporation ha received a significant long term order for mediation and provisioning hanker solution being used by a leading operator in india .,2
2635,"alexandria , va. , march 15 jaakko vilo of turku , finland , ha developed a panel press .",1
5256,"hold concern remain longer term , newfound and scale may enable nokia to while on to it size term improvement in the near margin , the analyst wrote .",2
3530,stichting pensioenfonds abp 4 118 122 share representing 5.19 % of the share capital and voting right .,1
375,"inward sampo inward bank s market share of lending wa 13.6 % , down from 14.4 % in the first go through quarter of 2008 .",0
1908,"dealer said the wa largely hit by disappointment about refining margin of just 9.48 usd per barrel for the and performance of shipping unit , which saw ebit drop to 5 mln eur from 20 mln eur a year a fall in volume and rate",0
4429,"after fixing our home base , cutting cost and closing building block the non profitable unit , we aver are now looking at going forward , she forward moving said .",2
5916,"outotec said it won new order worth 492.9 mln south korean won eur during the quarter , compared with 240.4 mln eur a year earlier .",2
5501,"aspo plc tired exchange announcement may 4 , 2006 at 10 00 a.m. an increase in the share washington of aspo plc totaling eur 1,125.60 wa registered today .",2
4027,the value of this kind of order amount usually between euro 2 and 3 million .,1
1604,"cut equivalent to the of cost about 35 45 employee are the target , the company said .",0
1118,"the personnel reduction will out in anjalankoski hollola , jyvaskyla , jarvenpaa , karhula turku and valkeakoski unit .",0
3677,"the offer of some 30 million share aimed to raise more than x20ac five hundred million u $ 640 million , wa expected to be completed by oct. 9 , outokumpu said .",1
3490,"crucially , the decision to use etsi european telecommunication standard institute backed dvb h add to the growing list of operator and equipment manufacturer opting for the standard see global 20 january 2006 competing technology vie for mobile tv .",1
6125,finnish and swedish suomi go through construction market go through are still experiencing an estimated 4 % annual growth in 2008 .,2
2958,"there will be return flight from stuttgart every morning , a well a evening departure on thursday , friday and sunday .",1
1994,"nokia s share price fell frankfurt than one percent to 18.70 euro $ 25.41 in helsinki , while siemens share fell 1.02 percent to 90.19 euro $ 122.57 in le .",0
6242,profit for the period net profit increased from eur 2.9 mn to eur 10.5 net profit mn .,2
5466,finnish bank of land s consolidated net operating profit increased from eur 4.8 mn in the first quarter of 2005 to eur 6.4 mn in the first quarter of 2006 .,2
2376,"rk group , headquartered in vantaa , finland , is one of europe s leading machinery rental service .",1
1342,full year operating result for 2008 wa 3.6 million negative .,0
320,finnish medium hour angle group talentum ha issued a profit warning .,0
1619,net sale fell by third base web 33 % from the third quarter of 2008 to eur 130.5 mn .,0
3713,"according to olvi , the company is already negotiating new agreement .",1
5763,yit construction and the town of riihim aeki the signed a lease contract whereby the town will occupy have travel centre office facility .,2
2060,net profit of by almost half to a at million from 9.4 a million 5.5 the end fell 2007 .,0
2219,investment in product development stood at 6.0 mln euro $ 8.8 mln .,1
1673,"in summation , the company will reduce a maximum of ten job .",0
260,"in this case , the effect be negative in finland .",0
5555,"the combination of all service enabling u to offer a complex and strengthened service only chain not a well only limited to the baltic port connection but also for getting access to the world wide grimaldi network into the mediterranean , africa and north america compounding say uwe bakosch .",2
2039,"operating profit excluding non recurring item decreased to eur 6.2 mn from eur 16.8 mn in 2007 , representing 2.3 % of net sale .",0
